,column,value,Compound,Concentration (M)
7672,SNCA Trpl.+ Pyocyanin,23.40986,SNCA Trpl.+ Pyocyanin,0.0
7673,SNCA Trpl.+ Pyocyanin,21.64209,SNCA Trpl.+ Pyocyanin,0.0
7674,SNCA Trpl.+ Pyocyanin,27.51738,SNCA Trpl.+ Pyocyanin,0.0
7675,SNCA Trpl.+ Pyocyanin,35.08528,SNCA Trpl.+ Pyocyanin,0.0
7676,SNCA Trpl.+ Pyocyanin,18.28068,SNCA Trpl.+ Pyocyanin,0.0
7677,SNCA Trpl.+ Pyocyanin,30.31324,SNCA Trpl.+ Pyocyanin,0.0
7678,SNCA Trpl.+ Pyocyanin,50.68464,SNCA Trpl.+ Pyocyanin,0.0
7679,SNCA Trpl.+ Pyocyanin,44.1757,SNCA Trpl.+ Pyocyanin,0.0
7680,SNCA Trpl.+ Pyocyanin,52.36176,SNCA Trpl.+ Pyocyanin,0.0
7681,SNCA Trpl.+ Pyocyanin,47.66606,SNCA Trpl.+ Pyocyanin,0.0
7682,SNCA Trpl.+ Pyocyanin,57.63498,SNCA Trpl.+ Pyocyanin,0.0
7683,SNCA Trpl.+ Pyocyanin,38.70135,SNCA Trpl.+ Pyocyanin,0.0
7684,SNCA Trpl.+ Pyocyanin,29.12526,SNCA Trpl.+ Pyocyanin,0.0
7685,SNCA Trpl.+ Pyocyanin,43.84272,SNCA Trpl.+ Pyocyanin,0.0
7686,SNCA Trpl.+ Pyocyanin,59.79313,SNCA Trpl.+ Pyocyanin,0.0
7687,SNCA Trpl.+ Pyocyanin,59.20842,SNCA Trpl.+ Pyocyanin,0.0
7688,SNCA Trpl.+ Pyocyanin,19.563,SNCA Trpl.+ Pyocyanin,0.0
7689,SNCA Trpl.+ Pyocyanin,15.86317,SNCA Trpl.+ Pyocyanin,0.0
7690,SNCA Trpl.+ Pyocyanin,12.89402,SNCA Trpl.+ Pyocyanin,0.0
7691,SNCA Trpl.+ Pyocyanin,15.48488,SNCA Trpl.+ Pyocyanin,0.0
7692,SNCA Trpl.+ Pyocyanin,4.990609,SNCA Trpl.+ Pyocyanin,0.0
7693,SNCA Trpl.+ Pyocyanin,17.16946,SNCA Trpl.+ Pyocyanin,0.0
7694,SNCA Trpl.+ Pyocyanin,20.68772,SNCA Trpl.+ Pyocyanin,0.0
7695,SNCA Trpl.+ Pyocyanin,18.38479,SNCA Trpl.+ Pyocyanin,0.0
7696,SNCA Trpl.+ Pyocyanin,16.38565,SNCA Trpl.+ Pyocyanin,0.0
7697,SNCA Trpl.+ Pyocyanin,15.75946,SNCA Trpl.+ Pyocyanin,0.0
7698,SNCA Trpl.+ Pyocyanin,29.02124,SNCA Trpl.+ Pyocyanin,0.0
7699,SNCA Trpl.+ Pyocyanin,27.10455,SNCA Trpl.+ Pyocyanin,0.0
7700,SNCA Trpl.+ Pyocyanin,42.9273,SNCA Trpl.+ Pyocyanin,0.0
7701,SNCA Trpl.+ Pyocyanin,28.04173,SNCA Trpl.+ Pyocyanin,0.0
7702,SNCA Trpl.+ Pyocyanin,39.39356,SNCA Trpl.+ Pyocyanin,0.0
7703,SNCA Trpl.+ Pyocyanin,18.14883,SNCA Trpl.+ Pyocyanin,0.0
7704,SNCA Trpl.+ Pyocyanin,18.00355,SNCA Trpl.+ Pyocyanin,0.0
7705,SNCA Trpl.+ Pyocyanin,19.68412,SNCA Trpl.+ Pyocyanin,0.0
7706,SNCA Trpl.+ Pyocyanin,27.2155,SNCA Trpl.+ Pyocyanin,0.0
7707,SNCA Trpl.+ Pyocyanin,22.28976,SNCA Trpl.+ Pyocyanin,0.0
7708,SNCA Trpl.+ Pyocyanin,30.62422,SNCA Trpl.+ Pyocyanin,0.0
7709,SNCA Trpl.+ Pyocyanin,33.96452,SNCA Trpl.+ Pyocyanin,0.0
7710,SNCA Trpl.+ Pyocyanin,32.25034,SNCA Trpl.+ Pyocyanin,0.0
7711,SNCA Trpl.+ Pyocyanin,31.09642,SNCA Trpl.+ Pyocyanin,0.0
7712,SNCA Trpl.+ Pyocyanin,26.1763,SNCA Trpl.+ Pyocyanin,0.0
7713,SNCA Trpl.+ Pyocyanin,19.02413,SNCA Trpl.+ Pyocyanin,0.0
7714,SNCA Trpl.+ Pyocyanin,7.326117,SNCA Trpl.+ Pyocyanin,0.0
7715,SNCA Trpl.+ Pyocyanin,8.998861,SNCA Trpl.+ Pyocyanin,0.0
7716,SNCA Trpl.+ Pyocyanin,7.46708,SNCA Trpl.+ Pyocyanin,0.0
7717,SNCA Trpl.+ Pyocyanin,11.16606,SNCA Trpl.+ Pyocyanin,0.0
7718,SNCA Trpl.+ Pyocyanin,10.05391,SNCA Trpl.+ Pyocyanin,0.0
7719,SNCA Trpl.+ Pyocyanin,7.930458,SNCA Trpl.+ Pyocyanin,0.0
7720,SNCA Trpl.+ Pyocyanin,18.4076,SNCA Trpl.+ Pyocyanin,0.0
7721,SNCA Trpl.+ Pyocyanin,19.62518,SNCA Trpl.+ Pyocyanin,0.0
7722,SNCA Trpl.+ Pyocyanin,17.39825,SNCA Trpl.+ Pyocyanin,0.0
7723,SNCA Trpl.+ Pyocyanin,32.96523,SNCA Trpl.+ Pyocyanin,0.0
7724,SNCA Trpl.+ Pyocyanin,17.13249,SNCA Trpl.+ Pyocyanin,0.0
7725,SNCA Trpl.+ Pyocyanin,16.23265,SNCA Trpl.+ Pyocyanin,0.0
7726,SNCA Trpl.+ Pyocyanin,19.9742,SNCA Trpl.+ Pyocyanin,0.0
7727,SNCA Trpl.+ Pyocyanin,23.405,SNCA Trpl.+ Pyocyanin,0.0
7728,SNCA Trpl.+ Pyocyanin,18.40026,SNCA Trpl.+ Pyocyanin,0.0
7729,SNCA Trpl.+ Pyocyanin,22.28738,SNCA Trpl.+ Pyocyanin,0.0
7730,SNCA Trpl.+ Pyocyanin,21.91916,SNCA Trpl.+ Pyocyanin,0.0
7731,SNCA Trpl.+ Pyocyanin,15.70168,SNCA Trpl.+ Pyocyanin,0.0
7732,SNCA Trpl.+ Pyocyanin,8.710364,SNCA Trpl.+ Pyocyanin,0.0
7733,SNCA Trpl.+ Pyocyanin,6.422652,SNCA Trpl.+ Pyocyanin,0.0
7734,SNCA Trpl.+ Pyocyanin,5.477256,SNCA Trpl.+ Pyocyanin,0.0
7735,SNCA Trpl.+ Pyocyanin,11.05961,SNCA Trpl.+ Pyocyanin,0.0
7736,SNCA Trpl.+ Pyocyanin,10.07308,SNCA Trpl.+ Pyocyanin,0.0
7737,SNCA Trpl.+ Pyocyanin,6.554208,SNCA Trpl.+ Pyocyanin,0.0
7738,SNCA Trpl.+ Pyocyanin,16.51439,SNCA Trpl.+ Pyocyanin,0.0
7739,SNCA Trpl.+ Pyocyanin,23.37267,SNCA Trpl.+ Pyocyanin,0.0
7740,SNCA Trpl.+ Pyocyanin,25.87392,SNCA Trpl.+ Pyocyanin,0.0
7741,SNCA Trpl.+ Pyocyanin,26.38184,SNCA Trpl.+ Pyocyanin,0.0
7742,SNCA Trpl.+ Pyocyanin,26.57031,SNCA Trpl.+ Pyocyanin,0.0
7743,SNCA Trpl.+ Pyocyanin,24.34972,SNCA Trpl.+ Pyocyanin,0.0
7744,SNCA Trpl.+ Pyocyanin,24.77121,SNCA Trpl.+ Pyocyanin,0.0
7745,SNCA Trpl.+ Pyocyanin,16.2297,SNCA Trpl.+ Pyocyanin,0.0
7746,SNCA Trpl.+ Pyocyanin,33.5526,SNCA Trpl.+ Pyocyanin,0.0
7747,SNCA Trpl.+ Pyocyanin,23.40986,SNCA Trpl.+ Pyocyanin,0.0
7748,SNCA Trpl.+ Pyocyanin,21.64209,SNCA Trpl.+ Pyocyanin,0.0
7749,SNCA Trpl.+ Pyocyanin,27.51738,SNCA Trpl.+ Pyocyanin,0.0
7750,SNCA Trpl.+ Pyocyanin,35.08528,SNCA Trpl.+ Pyocyanin,0.0
7751,SNCA Trpl.+ Pyocyanin,18.28068,SNCA Trpl.+ Pyocyanin,0.0
7752,SNCA Trpl.+ Pyocyanin,30.31324,SNCA Trpl.+ Pyocyanin,0.0
7753,SNCA Trpl.+ Pyocyanin,50.68464,SNCA Trpl.+ Pyocyanin,0.0
7754,SNCA Trpl.+ Pyocyanin,44.1757,SNCA Trpl.+ Pyocyanin,0.0
7755,SNCA Trpl.+ Pyocyanin,52.36176,SNCA Trpl.+ Pyocyanin,0.0
7756,SNCA Trpl.+ Pyocyanin,47.66606,SNCA Trpl.+ Pyocyanin,0.0
7757,SNCA Trpl.+ Pyocyanin,57.63498,SNCA Trpl.+ Pyocyanin,0.0
7758,SNCA Trpl.+ Pyocyanin,38.70135,SNCA Trpl.+ Pyocyanin,0.0
7759,SNCA Trpl.+ Pyocyanin,29.12526,SNCA Trpl.+ Pyocyanin,0.0
7760,SNCA Trpl.+ Pyocyanin,43.84272,SNCA Trpl.+ Pyocyanin,0.0
7761,SNCA Trpl.+ Pyocyanin,59.79313,SNCA Trpl.+ Pyocyanin,0.0
7762,SNCA Trpl.+ Pyocyanin,59.20842,SNCA Trpl.+ Pyocyanin,0.0
7763,SNCA Trpl.+ Pyocyanin,19.563,SNCA Trpl.+ Pyocyanin,0.0
7764,SNCA Trpl.+ Pyocyanin,15.86317,SNCA Trpl.+ Pyocyanin,0.0
7765,SNCA Trpl.+ Pyocyanin,12.89402,SNCA Trpl.+ Pyocyanin,0.0
7766,SNCA Trpl.+ Pyocyanin,15.48488,SNCA Trpl.+ Pyocyanin,0.0
7767,SNCA Trpl.+ Pyocyanin,4.990609,SNCA Trpl.+ Pyocyanin,0.0
7768,SNCA Trpl.+ Pyocyanin,17.16946,SNCA Trpl.+ Pyocyanin,0.0
7769,SNCA Trpl.+ Pyocyanin,20.68772,SNCA Trpl.+ Pyocyanin,0.0
7770,SNCA Trpl.+ Pyocyanin,18.38479,SNCA Trpl.+ Pyocyanin,0.0
7771,SNCA Trpl.+ Pyocyanin,16.38565,SNCA Trpl.+ Pyocyanin,0.0
7772,SNCA Trpl.+ Pyocyanin,15.75946,SNCA Trpl.+ Pyocyanin,0.0
7773,SNCA Trpl.+ Pyocyanin,29.02124,SNCA Trpl.+ Pyocyanin,0.0
7774,SNCA Trpl.+ Pyocyanin,27.10455,SNCA Trpl.+ Pyocyanin,0.0
7775,SNCA Trpl.+ Pyocyanin,42.9273,SNCA Trpl.+ Pyocyanin,0.0
7776,SNCA Trpl.+ Pyocyanin,28.04173,SNCA Trpl.+ Pyocyanin,0.0
7777,SNCA Trpl.+ Pyocyanin,39.39356,SNCA Trpl.+ Pyocyanin,0.0
7778,SNCA Trpl.+ Pyocyanin,18.14883,SNCA Trpl.+ Pyocyanin,0.0
7779,SNCA Trpl.+ Pyocyanin,18.00355,SNCA Trpl.+ Pyocyanin,0.0
7780,SNCA Trpl.+ Pyocyanin,19.68412,SNCA Trpl.+ Pyocyanin,0.0
7781,SNCA Trpl.+ Pyocyanin,27.2155,SNCA Trpl.+ Pyocyanin,0.0
7782,SNCA Trpl.+ Pyocyanin,22.28976,SNCA Trpl.+ Pyocyanin,0.0
7783,SNCA Trpl.+ Pyocyanin,30.62422,SNCA Trpl.+ Pyocyanin,0.0
7784,SNCA Trpl.+ Pyocyanin,33.96452,SNCA Trpl.+ Pyocyanin,0.0
7785,SNCA Trpl.+ Pyocyanin,32.25034,SNCA Trpl.+ Pyocyanin,0.0
7786,SNCA Trpl.+ Pyocyanin,31.09642,SNCA Trpl.+ Pyocyanin,0.0
7787,SNCA Trpl.+ Pyocyanin,26.1763,SNCA Trpl.+ Pyocyanin,0.0
7788,SNCA Trpl.+ Pyocyanin,19.02413,SNCA Trpl.+ Pyocyanin,0.0
7789,SNCA Trpl.+ Pyocyanin,7.326117,SNCA Trpl.+ Pyocyanin,0.0
7790,SNCA Trpl.+ Pyocyanin,8.998861,SNCA Trpl.+ Pyocyanin,0.0
7791,SNCA Trpl.+ Pyocyanin,7.46708,SNCA Trpl.+ Pyocyanin,0.0
7792,SNCA Trpl.+ Pyocyanin,11.16606,SNCA Trpl.+ Pyocyanin,0.0
7793,SNCA Trpl.+ Pyocyanin,10.05391,SNCA Trpl.+ Pyocyanin,0.0
7794,SNCA Trpl.+ Pyocyanin,7.930458,SNCA Trpl.+ Pyocyanin,0.0
7795,SNCA Trpl.+ Pyocyanin,18.4076,SNCA Trpl.+ Pyocyanin,0.0
7796,SNCA Trpl.+ Pyocyanin,19.62518,SNCA Trpl.+ Pyocyanin,0.0
7797,SNCA Trpl.+ Pyocyanin,17.39825,SNCA Trpl.+ Pyocyanin,0.0
7798,SNCA Trpl.+ Pyocyanin,32.96523,SNCA Trpl.+ Pyocyanin,0.0
7799,SNCA Trpl.+ Pyocyanin,17.13249,SNCA Trpl.+ Pyocyanin,0.0
7800,SNCA Trpl.+ Pyocyanin,16.23265,SNCA Trpl.+ Pyocyanin,0.0
7801,SNCA Trpl.+ Pyocyanin,19.9742,SNCA Trpl.+ Pyocyanin,0.0
7802,SNCA Trpl.+ Pyocyanin,23.405,SNCA Trpl.+ Pyocyanin,0.0
7803,SNCA Trpl.+ Pyocyanin,18.40026,SNCA Trpl.+ Pyocyanin,0.0
7804,SNCA Trpl.+ Pyocyanin,22.28738,SNCA Trpl.+ Pyocyanin,0.0
7805,SNCA Trpl.+ Pyocyanin,21.91916,SNCA Trpl.+ Pyocyanin,0.0
7806,SNCA Trpl.+ Pyocyanin,15.70168,SNCA Trpl.+ Pyocyanin,0.0
7807,SNCA Trpl.+ Pyocyanin,8.710364,SNCA Trpl.+ Pyocyanin,0.0
7808,SNCA Trpl.+ Pyocyanin,6.422652,SNCA Trpl.+ Pyocyanin,0.0
7809,SNCA Trpl.+ Pyocyanin,5.477256,SNCA Trpl.+ Pyocyanin,0.0
7810,SNCA Trpl.+ Pyocyanin,11.05961,SNCA Trpl.+ Pyocyanin,0.0
7811,SNCA Trpl.+ Pyocyanin,10.07308,SNCA Trpl.+ Pyocyanin,0.0
7812,SNCA Trpl.+ Pyocyanin,6.554208,SNCA Trpl.+ Pyocyanin,0.0
7813,STF-62247_0.5μM,1.25744,STF-62247,5e-07
7814,STF-62247_0.5μM,1.612417,STF-62247,5e-07
7815,STF-62247_0.5μM,2.309006,STF-62247,5e-07
7816,STF-62247_0.5μM,1.119523,STF-62247,5e-07
7817,STF-62247_0.5μM,1.15807,STF-62247,5e-07
7818,STF-62247_0.5μM,2.847602,STF-62247,5e-07
7819,STF-62247_0.5μM,1.732202,STF-62247,5e-07
7820,STF-62247_0.5μM,1.834021,STF-62247,5e-07
7821,STF-62247_0.5μM,3.769551,STF-62247,5e-07
7822,STF-62247_0.5μM,1.177004,STF-62247,5e-07
7823,STF-62247_0.5μM,0.312397,STF-62247,5e-07
7824,STF-62247_0.5μM,0.736767,STF-62247,5e-07
7825,STF-62247_0.5μM,0.675805,STF-62247,5e-07
7826,STF-62247_0.5μM,0.275231,STF-62247,5e-07
7827,STF-62247_1μM,3.639919,STF-62247,1e-06
7828,STF-62247_1μM,1.084004,STF-62247,1e-06
7829,STF-62247_1μM,1.333312,STF-62247,1e-06
7830,STF-62247_1μM,0.916663,STF-62247,1e-06
7831,STF-62247_1μM,1.088766,STF-62247,1e-06
7832,STF-62247_1μM,2.587763,STF-62247,1e-06
7833,STF-62247_1μM,2.084323,STF-62247,1e-06
7834,STF-62247_1μM,1.352533,STF-62247,1e-06
7835,STF-62247_1μM,2.131911,STF-62247,1e-06
7836,STF-62247_1μM,1.765956,STF-62247,1e-06
7837,STF-62247_1μM,0.366841,STF-62247,1e-06
7838,STF-62247_1μM,0.725654,STF-62247,1e-06
7839,STF-62247_1μM,0.651691,STF-62247,1e-06
7840,STF-62247_1μM,0.285116,STF-62247,1e-06
7841,STF-62247_2.5μM,1.48846,STF-62247,2.5e-06
7842,STF-62247_2.5μM,1.237186,STF-62247,2.5e-06
7843,STF-62247_2.5μM,1.024251,STF-62247,2.5e-06
7844,STF-62247_2.5μM,0.774732,STF-62247,2.5e-06
7845,STF-62247_2.5μM,1.196018,STF-62247,2.5e-06
7846,STF-62247_2.5μM,1.904431,STF-62247,2.5e-06
7847,STF-62247_2.5μM,0.791237,STF-62247,2.5e-06
7848,STF-62247_2.5μM,1.951897,STF-62247,2.5e-06
7849,STF-62247_2.5μM,2.552237,STF-62247,2.5e-06
7850,STF-62247_2.5μM,1.234366,STF-62247,2.5e-06
7851,STF-62247_2.5μM,0.352047,STF-62247,2.5e-06
7852,STF-62247_2.5μM,0.671848,STF-62247,2.5e-06
7853,STF-62247_2.5μM,0.668902,STF-62247,2.5e-06
7854,STF-62247_2.5μM,3.152971,STF-62247,2.5e-06
7855,Sertraline_0.5μM,1.25244,Sertraline,5e-07
7856,Sertraline_0.5μM,1.564498,Sertraline,5e-07
7857,Sertraline_0.5μM,0.945813,Sertraline,5e-07
7858,Sertraline_0.5μM,0.924638,Sertraline,5e-07
7859,Sertraline_0.5μM,0.915263,Sertraline,5e-07
7860,Sertraline_0.5μM,0.88168,Sertraline,5e-07
7861,Sertraline_0.5μM,0.72242,Sertraline,5e-07
7862,Sertraline_0.5μM,1.577306,Sertraline,5e-07
7863,Sertraline_0.5μM,1.795279,Sertraline,5e-07
7864,Sertraline_0.5μM,1.182434,Sertraline,5e-07
7865,Sertraline_0.5μM,0.352307,Sertraline,5e-07
7866,Sertraline_0.5μM,0.743776,Sertraline,5e-07
7867,Sertraline_0.5μM,0.754612,Sertraline,5e-07
7868,Sertraline_0.5μM,0.30784,Sertraline,5e-07
7869,Sertraline_1μM,1.797096,Sertraline,1e-06
7870,Sertraline_1μM,0.97983,Sertraline,1e-06
7871,Sertraline_1μM,0.995786,Sertraline,1e-06
7872,Sertraline_1μM,0.764132,Sertraline,1e-06
7873,Sertraline_1μM,0.950466,Sertraline,1e-06
7874,Sertraline_1μM,1.135725,Sertraline,1e-06
7875,Sertraline_1μM,0.673185,Sertraline,1e-06
7876,Sertraline_1μM,1.079151,Sertraline,1e-06
7877,Sertraline_1μM,1.391053,Sertraline,1e-06
7878,Sertraline_1μM,0.953678,Sertraline,1e-06
7879,Sertraline_1μM,0.326002,Sertraline,1e-06
7880,Sertraline_1μM,2.109427,Sertraline,1e-06
7881,Sertraline_1μM,0.586058,Sertraline,1e-06
7882,Sertraline_1μM,0.203786,Sertraline,1e-06
7883,Sertraline_2.5μM,0.882301,Sertraline,2.5e-06
7884,Sertraline_2.5μM,1.337448,Sertraline,2.5e-06
7885,Sertraline_2.5μM,0.672861,Sertraline,2.5e-06
7886,Sertraline_2.5μM,0.921238,Sertraline,2.5e-06
7887,Sertraline_2.5μM,1.726789,Sertraline,2.5e-06
7888,Sertraline_2.5μM,0.227544,Sertraline,2.5e-06
7889,Sertraline_2.5μM,0.119351,Sertraline,2.5e-06
7890,Sertraline_2.5μM,0.194908,Sertraline,2.5e-06
7891,Sertraline_2.5μM,0.252618,Sertraline,2.5e-06
7892,Sertraline_2.5μM,1.039872,Sertraline,2.5e-06
7893,Sertraline_2.5μM,1.820023,Sertraline,2.5e-06
7894,Sertraline_2.5μM,0.65609,Sertraline,2.5e-06
7895,Sertraline_2.5μM,0.399934,Sertraline,2.5e-06
7896,Simvastatin_0.5μM,0.987829,Simvastatin,5e-07
7897,Simvastatin_0.5μM,1.025185,Simvastatin,5e-07
7898,Simvastatin_0.5μM,1.17307,Simvastatin,5e-07
7899,Simvastatin_0.5μM,0.625837,Simvastatin,5e-07
7900,Simvastatin_0.5μM,1.25021,Simvastatin,5e-07
7901,Simvastatin_0.5μM,1.123225,Simvastatin,5e-07
7902,Simvastatin_0.5μM,0.959319,Simvastatin,5e-07
7903,Simvastatin_0.5μM,3.004408,Simvastatin,5e-07
7904,Simvastatin_0.5μM,2.996687,Simvastatin,5e-07
7905,Simvastatin_0.5μM,0.716767,Simvastatin,5e-07
7906,Simvastatin_0.5μM,0.343763,Simvastatin,5e-07
7907,Simvastatin_0.5μM,0.585735,Simvastatin,5e-07
7908,Simvastatin_0.5μM,0.513481,Simvastatin,5e-07
7909,Simvastatin_0.5μM,0.255922,Simvastatin,5e-07
7910,Simvastatin_1μM,1.112536,Simvastatin,1e-06
7911,Simvastatin_1μM,1.137915,Simvastatin,1e-06
7912,Simvastatin_1μM,1.009547,Simvastatin,1e-06
7913,Simvastatin_1μM,0.679463,Simvastatin,1e-06
7914,Simvastatin_1μM,0.892804,Simvastatin,1e-06
7915,Simvastatin_1μM,0.983497,Simvastatin,1e-06
7916,Simvastatin_1μM,1.047951,Simvastatin,1e-06
7917,Simvastatin_1μM,2.109047,Simvastatin,1e-06
7918,Simvastatin_1μM,2.442045,Simvastatin,1e-06
7919,Simvastatin_1μM,0.852393,Simvastatin,1e-06
7920,Simvastatin_1μM,0.3529,Simvastatin,1e-06
7921,Simvastatin_1μM,0.411308,Simvastatin,1e-06
7922,Simvastatin_1μM,0.515813,Simvastatin,1e-06
7923,Simvastatin_1μM,0.292045,Simvastatin,1e-06
7924,Simvastatin_2.5μM,0.917372,Simvastatin,2.5e-06
7925,Simvastatin_2.5μM,1.30518,Simvastatin,2.5e-06
7926,Simvastatin_2.5μM,1.075601,Simvastatin,2.5e-06
7927,Simvastatin_2.5μM,0.501833,Simvastatin,2.5e-06
7928,Simvastatin_2.5μM,0.922812,Simvastatin,2.5e-06
7929,Simvastatin_2.5μM,0.968053,Simvastatin,2.5e-06
7930,Simvastatin_2.5μM,0.40658,Simvastatin,2.5e-06
7931,Simvastatin_2.5μM,0.981111,Simvastatin,2.5e-06
7932,Simvastatin_2.5μM,1.566125,Simvastatin,2.5e-06
7933,Simvastatin_2.5μM,0.848734,Simvastatin,2.5e-06
7934,Simvastatin_2.5μM,0.245208,Simvastatin,2.5e-06
7935,Simvastatin_2.5μM,0.407379,Simvastatin,2.5e-06
7936,Simvastatin_2.5μM,0.464876,Simvastatin,2.5e-06
7937,Simvastatin_2.5μM,0.225149,Simvastatin,2.5e-06
7938,TIC10_0.5μM,1.005937,TIC10,5e-07
7939,TIC10_0.5μM,1.25607,TIC10,5e-07
7940,TIC10_0.5μM,0.842996,TIC10,5e-07
7941,TIC10_0.5μM,0.867532,TIC10,5e-07
7942,TIC10_0.5μM,1.191645,TIC10,5e-07
7943,TIC10_0.5μM,0.847187,TIC10,5e-07
7944,TIC10_0.5μM,0.600527,TIC10,5e-07
7945,TIC10_0.5μM,1.372872,TIC10,5e-07
7946,TIC10_0.5μM,0.71807,TIC10,5e-07
7947,TIC10_0.5μM,0.821964,TIC10,5e-07
7948,TIC10_0.5μM,0.300843,TIC10,5e-07
7949,TIC10_0.5μM,0.742924,TIC10,5e-07
7950,TIC10_0.5μM,0.633415,TIC10,5e-07
7951,TIC10_0.5μM,0.266068,TIC10,5e-07
7952,TIC10_1μM,1.151761,TIC10,1e-06
7953,TIC10_1μM,1.204492,TIC10,1e-06
7954,TIC10_1μM,1.016417,TIC10,1e-06
7955,TIC10_1μM,0.711432,TIC10,1e-06
7956,TIC10_1μM,0.803396,TIC10,1e-06
7957,TIC10_1μM,1.411136,TIC10,1e-06
7958,TIC10_1μM,0.818914,TIC10,1e-06
7959,TIC10_1μM,1.559494,TIC10,1e-06
7960,TIC10_1μM,1.289474,TIC10,1e-06
7961,TIC10_1μM,1.0,TIC10,1e-06
7962,TIC10_1μM,0.21487,TIC10,1e-06
7963,TIC10_1μM,0.394335,TIC10,1e-06
7964,TIC10_1μM,0.318291,TIC10,1e-06
7965,TIC10_1μM,0.153749,TIC10,1e-06
7966,TIC10_2.5μM,1.187975,TIC10,2.5e-06
7967,TIC10_2.5μM,0.898705,TIC10,2.5e-06
7968,TIC10_2.5μM,0.948217,TIC10,2.5e-06
7969,TIC10_2.5μM,0.911832,TIC10,2.5e-06
7970,TIC10_2.5μM,1.537839,TIC10,2.5e-06
7971,TIC10_2.5μM,1.012975,TIC10,2.5e-06
7972,TIC10_2.5μM,0.405348,TIC10,2.5e-06
7973,TIC10_2.5μM,0.790141,TIC10,2.5e-06
7974,TIC10_2.5μM,0.626652,TIC10,2.5e-06
7975,TIC10_2.5μM,1.441057,TIC10,2.5e-06
7976,Tinostamustine_0.5μM,1.356774,Tinostamustine,5e-07
7977,Tinostamustine_0.5μM,1.544075,Tinostamustine,5e-07
7978,Tinostamustine_0.5μM,1.159793,Tinostamustine,5e-07
7979,Tinostamustine_0.5μM,1.121094,Tinostamustine,5e-07
7980,Tinostamustine_0.5μM,1.170777,Tinostamustine,5e-07
7981,Tinostamustine_0.5μM,0.816225,Tinostamustine,5e-07
7982,Tinostamustine_0.5μM,0.756209,Tinostamustine,5e-07
7983,Tinostamustine_0.5μM,2.30052,Tinostamustine,5e-07
7984,Tinostamustine_0.5μM,1.392467,Tinostamustine,5e-07
7985,Tinostamustine_0.5μM,0.375443,Tinostamustine,5e-07
7986,Tinostamustine_0.5μM,0.375215,Tinostamustine,5e-07
7987,Tinostamustine_0.5μM,0.557429,Tinostamustine,5e-07
7988,Tinostamustine_0.5μM,0.585179,Tinostamustine,5e-07
7989,Tinostamustine_0.5μM,0.248832,Tinostamustine,5e-07
7990,Tinostamustine_1μM,0.917985,Tinostamustine,1e-06
7991,Tinostamustine_1μM,1.059024,Tinostamustine,1e-06
7992,Tinostamustine_1μM,1.011917,Tinostamustine,1e-06
7993,Tinostamustine_1μM,1.064601,Tinostamustine,1e-06
7994,Tinostamustine_1μM,1.146691,Tinostamustine,1e-06
7995,Tinostamustine_1μM,0.74938,Tinostamustine,1e-06
7996,Tinostamustine_1μM,0.941555,Tinostamustine,1e-06
7997,Tinostamustine_1μM,1.567142,Tinostamustine,1e-06
7998,Tinostamustine_1μM,1.012124,Tinostamustine,1e-06
7999,Tinostamustine_1μM,0.510016,Tinostamustine,1e-06
8000,Tinostamustine_1μM,0.268616,Tinostamustine,1e-06
8001,Tinostamustine_1μM,0.531769,Tinostamustine,1e-06
8002,Tinostamustine_1μM,0.2586,Tinostamustine,1e-06
8003,Tinostamustine_1μM,0.233417,Tinostamustine,1e-06
8004,Tinostamustine_2.5μM,1.023986,Tinostamustine,2.5e-06
8005,Tinostamustine_2.5μM,1.374752,Tinostamustine,2.5e-06
8006,Tinostamustine_2.5μM,1.099926,Tinostamustine,2.5e-06
8007,Tinostamustine_2.5μM,0.708572,Tinostamustine,2.5e-06
8008,Tinostamustine_2.5μM,1.10314,Tinostamustine,2.5e-06
8009,Tinostamustine_2.5μM,0.783467,Tinostamustine,2.5e-06
8010,Tinostamustine_2.5μM,0.326659,Tinostamustine,2.5e-06
8011,Tinostamustine_2.5μM,0.577533,Tinostamustine,2.5e-06
8012,Tinostamustine_2.5μM,0.510679,Tinostamustine,2.5e-06
8013,Tinostamustine_2.5μM,0.597114,Tinostamustine,2.5e-06
8014,Tinostamustine_2.5μM,0.267975,Tinostamustine,2.5e-06
8015,Tinostamustine_2.5μM,0.485442,Tinostamustine,2.5e-06
8016,Tinostamustine_2.5μM,2.134344,Tinostamustine,2.5e-06
8017,Tinostamustine_2.5μM,0.588798,Tinostamustine,2.5e-06
8018,Trifluoperazine_0.5μM,1.262001,Trifluoperazine,5e-07
8019,Trifluoperazine_0.5μM,1.301572,Trifluoperazine,5e-07
8020,Trifluoperazine_0.5μM,1.325839,Trifluoperazine,5e-07
8021,Trifluoperazine_0.5μM,1.341119,Trifluoperazine,5e-07
8022,Trifluoperazine_0.5μM,1.626833,Trifluoperazine,5e-07
8023,Trifluoperazine_0.5μM,2.51492,Trifluoperazine,5e-07
8024,Trifluoperazine_0.5μM,1.394428,Trifluoperazine,5e-07
8025,Trifluoperazine_0.5μM,3.62976,Trifluoperazine,5e-07
8026,Trifluoperazine_0.5μM,3.144858,Trifluoperazine,5e-07
8027,Trifluoperazine_0.5μM,0.996525,Trifluoperazine,5e-07
8028,Trifluoperazine_0.5μM,0.369942,Trifluoperazine,5e-07
