,column,value,Compound,Concentration (M)
2787,GC+Val,0.345906,GC+Val,0
2788,GC+Val,0.440594,GC+Val,0
2789,GC+Val,0.289859,GC+Val,0
2790,GC+Val,0.246982,GC+Val,0
2791,GC+Val,0.161143,GC+Val,0
2792,GC+Val,0.204721,GC+Val,0
2793,GC+Val,0.239926,GC+Val,0
2794,GC+Val,0.143015,GC+Val,0
2795,GC+Val,0.084324,GC+Val,0
2796,GC+Val,0.08602,GC+Val,0
2797,GC+Val,0.089373,GC+Val,0
2798,GC+Val,0.090034,GC+Val,0
2799,GC+Val,0.080706,GC+Val,0
2800,GC+Val,0.0851,GC+Val,0
2801,GC+Val,0.088426,GC+Val,0
2802,GC+Val,0.072918,GC+Val,0
2803,GC+Val,0.083761,GC+Val,0
2804,GC+Val,0.085471,GC+Val,0
2805,GC+Val,0.131723,GC+Val,0
2806,GC+Val,0.135841,GC+Val,0
2807,GC+Val,0.136196,GC+Val,0
2808,GC+Val,0.135941,GC+Val,0
2809,GC+Val,0.136755,GC+Val,0
2810,GC+Val,0.144331,GC+Val,0
2811,GC+Val,0.143357,GC+Val,0
2812,GC+Val,0.130214,GC+Val,0
2813,GC+Val,0.130856,GC+Val,0
2814,GC+Val,0.130916,GC+Val,0
2815,GC+Val,0.138454,GC+Val,0
2816,GC+Val,0.132375,GC+Val,0
2817,GC+Val,0.131075,GC+Val,0
2818,GC+Val,0.13431,GC+Val,0
2819,GC+Val,0.167008,GC+Val,0
2820,GC+Val,0.320369,GC+Val,0
2821,GC+Val,0.248348,GC+Val,0
2822,GC+Val,0.232926,GC+Val,0
2823,GC+Val,0.320369,GC+Val,0
2824,GC+Val,0.248348,GC+Val,0
2825,GC+Val,0.232926,GC+Val,0
2826,GC+Val,0.220176,GC+Val,0
2827,GC+Val,0.223272,GC+Val,0
2828,GC+Val,0.206196,GC+Val,0
2829,GC+Val,0.208854,GC+Val,0
2830,GC+Val,0.149299,GC+Val,0
2831,GC+Val,0.319066,GC+Val,0
2832,GC+Val,0.362263,GC+Val,0
2833,GC+Val,0.171657,GC+Val,0
2834,GC+Val,0.170504,GC+Val,0
2835,GC+Val,0.159404,GC+Val,0
2836,GC+Val,0.190912,GC+Val,0
2837,GC+Val,0.179659,GC+Val,0
2838,GC+Val,0.291791,GC+Val,0
2839,GC+Val,0.261814,GC+Val,0
2840,GC+Val,0.345906,GC+Val,0
2841,GC+Val,0.440594,GC+Val,0
2842,GC+Val,0.289859,GC+Val,0
2843,GC+Val,0.246982,GC+Val,0
2844,GC+Val,0.161143,GC+Val,0
2845,GC+Val,0.204721,GC+Val,0
2846,GC+Val,0.239926,GC+Val,0
2847,GC+Val,0.143015,GC+Val,0
2848,GC+Val,0.084324,GC+Val,0
2849,GC+Val,0.08602,GC+Val,0
2850,GC+Val,0.089373,GC+Val,0
2851,GC+Val,0.090034,GC+Val,0
2852,GC+Val,0.080706,GC+Val,0
2853,GC+Val,0.0851,GC+Val,0
2854,GC+Val,0.088426,GC+Val,0
2855,GC+Val,0.072918,GC+Val,0
2856,GC+Val,0.083761,GC+Val,0
2857,GC+Val,0.085471,GC+Val,0
2858,GC+Val,0.131723,GC+Val,0
2859,GC+Val,0.135841,GC+Val,0
2860,GC+Val,0.136196,GC+Val,0
2861,GC+Val,0.135941,GC+Val,0
2862,GC+Val,0.136755,GC+Val,0
2863,GC+Val,0.144331,GC+Val,0
2864,GC+Val,0.143357,GC+Val,0
2865,GC+Val,0.130214,GC+Val,0
2866,GC+Val,0.130856,GC+Val,0
2867,GC+Val,0.130916,GC+Val,0
2868,GC+Val,0.138454,GC+Val,0
2869,GC+Val,0.132375,GC+Val,0
2870,GC+Val,0.131075,GC+Val,0
2871,GC+Val,0.13431,GC+Val,0
2872,GC+Val,0.167008,GC+Val,0
2873,GC+Val,0.320369,GC+Val,0
2874,GC+Val,0.248348,GC+Val,0
2875,GC+Val,0.232926,GC+Val,0
2876,GC+Val,0.220176,GC+Val,0
2877,GC+Val,0.223272,GC+Val,0
2878,GC+Val,0.206196,GC+Val,0
2879,GC+Val,0.208854,GC+Val,0
2880,GC+Val,0.149299,GC+Val,0
2881,GC+Val,0.319066,GC+Val,0
2882,GC+Val,0.362263,GC+Val,0
2883,GC+Val,0.171657,GC+Val,0
2884,GC+Val,0.170504,GC+Val,0
2885,GC+Val,0.159404,GC+Val,0
2886,GC+Val,0.190912,GC+Val,0
2887,GC+Val,0.179659,GC+Val,0
2888,GC+Val,0.291791,GC+Val,0
2889,GC+Val,0.261814,GC+Val,0
2890,GC+Val,0.345906,GC+Val,0
2891,GC+Val,0.440594,GC+Val,0
2892,GC+Val,0.289859,GC+Val,0
2893,GC+Val,0.246982,GC+Val,0
2894,GC+Val,0.161143,GC+Val,0
2895,GC+Val,0.204721,GC+Val,0
2896,GC+Val,0.239926,GC+Val,0
2897,GC+Val,0.143015,GC+Val,0
2898,GC+Val,0.084324,GC+Val,0
2899,GC+Val,0.08602,GC+Val,0
2900,GC+Val,0.089373,GC+Val,0
2901,GC+Val,0.090034,GC+Val,0
2902,GC+Val,0.080706,GC+Val,0
2903,GC+Val,0.0851,GC+Val,0
2904,GC+Val,0.088426,GC+Val,0
2905,GC+Val,0.072918,GC+Val,0
2906,GC+Val,0.083761,GC+Val,0
2907,GC+Val,0.085471,GC+Val,0
2908,GC+Val,0.131723,GC+Val,0
2909,GC+Val,0.135841,GC+Val,0
2910,GC+Val,0.136196,GC+Val,0
2911,GC+Val,0.135941,GC+Val,0
2912,GC+Val,0.136755,GC+Val,0
2913,GC+Val,0.144331,GC+Val,0
2914,GC+Val,0.143357,GC+Val,0
2915,GC+Val,0.130214,GC+Val,0
2916,GC+Val,0.130856,GC+Val,0
2917,GC+Val,0.130916,GC+Val,0
2918,GC+Val,0.138454,GC+Val,0
2919,GC+Val,0.132375,GC+Val,0
2920,GC+Val,0.131075,GC+Val,0
2921,GC+Val,0.13431,GC+Val,0
2922,GC+Val,0.167008,GC+Val,0
2923,GC+Val,0.320369,GC+Val,0
2924,GC+Val,0.248348,GC+Val,0
2925,GC+Val,0.232926,GC+Val,0
2926,GC+Val,0.320369,GC+Val,0
2927,GC+Val,0.248348,GC+Val,0
2928,GC+Val,0.232926,GC+Val,0
2929,GC+Val,0.220176,GC+Val,0
2930,GC+Val,0.223272,GC+Val,0
2931,GC+Val,0.206196,GC+Val,0
2932,GC+Val,0.208854,GC+Val,0
2933,GC+Val,0.149299,GC+Val,0
2934,GC+Val,0.319066,GC+Val,0
2935,GC+Val,0.362263,GC+Val,0
2936,GC+Val,0.171657,GC+Val,0
2937,GC+Val,0.170504,GC+Val,0
2938,GC+Val,0.159404,GC+Val,0
2939,GC+Val,0.190912,GC+Val,0
2940,GC+Val,0.179659,GC+Val,0
2941,GC+Val,0.291791,GC+Val,0
2942,GC+Val,0.261814,GC+Val,0
2943,GC+Val,0.345906,GC+Val,0
2944,GC+Val,0.440594,GC+Val,0
2945,GC+Val,0.289859,GC+Val,0
2946,GC+Val,0.246982,GC+Val,0
2947,GC+Val,0.161143,GC+Val,0
2948,GC+Val,0.204721,GC+Val,0
2949,GC+Val,0.239926,GC+Val,0
2950,GC+Val,0.143015,GC+Val,0
2951,GC+Val,0.084324,GC+Val,0
2952,GC+Val,0.08602,GC+Val,0
2953,GC+Val,0.089373,GC+Val,0
2954,GC+Val,0.090034,GC+Val,0
2955,GC+Val,0.080706,GC+Val,0
2956,GC+Val,0.0851,GC+Val,0
2957,GC+Val,0.088426,GC+Val,0
2958,GC+Val,0.072918,GC+Val,0
2959,GC+Val,0.083761,GC+Val,0
2960,GC+Val,0.085471,GC+Val,0
2961,GC+Val,0.131723,GC+Val,0
2962,GC+Val,0.135841,GC+Val,0
2963,GC+Val,0.136196,GC+Val,0
2964,GC+Val,0.135941,GC+Val,0
2965,GC+Val,0.136755,GC+Val,0
2966,GC+Val,0.144331,GC+Val,0
2967,GC+Val,0.143357,GC+Val,0
2968,GC+Val,0.130214,GC+Val,0
2969,GC+Val,0.130856,GC+Val,0
2970,GC+Val,0.130916,GC+Val,0
2971,GC+Val,0.138454,GC+Val,0
2972,GC+Val,0.132375,GC+Val,0
2973,GC+Val,0.131075,GC+Val,0
2974,GC+Val,0.13431,GC+Val,0
2975,GC+Val,0.167008,GC+Val,0
2976,GC+Val,0.320369,GC+Val,0
2977,GC+Val,0.248348,GC+Val,0
2978,GC+Val,0.232926,GC+Val,0
2979,GC+Val,0.220176,GC+Val,0
2980,GC+Val,0.223272,GC+Val,0
2981,GC+Val,0.206196,GC+Val,0
2982,GC+Val,0.208854,GC+Val,0
2983,GC+Val,0.149299,GC+Val,0
2984,GC+Val,0.319066,GC+Val,0
2985,GC+Val,0.362263,GC+Val,0
2986,GC+Val,0.171657,GC+Val,0
2987,GC+Val,0.170504,GC+Val,0
2988,GC+Val,0.159404,GC+Val,0
2989,GC+Val,0.190912,GC+Val,0
2990,GC+Val,0.179659,GC+Val,0
2991,GC+Val,0.291791,GC+Val,0
2992,GC+Val,0.261814,GC+Val,0
2993,GC+Val,0.345906,GC+Val,0
2994,GC+Val,0.440594,GC+Val,0
2995,GC+Val,0.289859,GC+Val,0
2996,GC+Val,0.246982,GC+Val,0
2997,GC+Val,0.161143,GC+Val,0
2998,GC+Val,0.204721,GC+Val,0
2999,GC+Val,0.239926,GC+Val,0
3000,GC+Val,0.143015,GC+Val,0
3001,GC+Val,0.084324,GC+Val,0
3002,GC+Val,0.08602,GC+Val,0
3003,GC+Val,0.089373,GC+Val,0
3004,GC+Val,0.090034,GC+Val,0
3005,GC+Val,0.080706,GC+Val,0
3006,GC+Val,0.0851,GC+Val,0
3007,GC+Val,0.088426,GC+Val,0
3008,GC+Val,0.072918,GC+Val,0
3009,GC+Val,0.083761,GC+Val,0
3010,GC+Val,0.085471,GC+Val,0
3011,GC+Val,0.131723,GC+Val,0
3012,GC+Val,0.135841,GC+Val,0
3013,GC+Val,0.136196,GC+Val,0
3014,GC+Val,0.135941,GC+Val,0
3015,GC+Val,0.136755,GC+Val,0
3016,GC+Val,0.144331,GC+Val,0
3017,GC+Val,0.143357,GC+Val,0
3018,GC+Val,0.130214,GC+Val,0
3019,GC+Val,0.130856,GC+Val,0
3020,GC+Val,0.130916,GC+Val,0
3021,GC+Val,0.138454,GC+Val,0
3022,GC+Val,0.132375,GC+Val,0
3023,GC+Val,0.131075,GC+Val,0
3024,GC+Val,0.13431,GC+Val,0
3025,GC+Val,0.167008,GC+Val,0
3026,GC+Val,0.320369,GC+Val,0
3027,GC+Val,0.248348,GC+Val,0
3028,GC+Val,0.232926,GC+Val,0
3029,GC+Val,0.320369,GC+Val,0
3030,GC+Val,0.248348,GC+Val,0
3031,GC+Val,0.232926,GC+Val,0
3032,GC+Val,0.220176,GC+Val,0
3033,GC+Val,0.223272,GC+Val,0
3034,GC+Val,0.206196,GC+Val,0
3035,GC+Val,0.208854,GC+Val,0
3036,GC+Val,0.149299,GC+Val,0
3037,GC+Val,0.319066,GC+Val,0
3038,GC+Val,0.362263,GC+Val,0
3039,GC+Val,0.171657,GC+Val,0
3040,GC+Val,0.170504,GC+Val,0
3041,GC+Val,0.159404,GC+Val,0
3042,GC+Val,0.190912,GC+Val,0
3043,GC+Val,0.179659,GC+Val,0
3044,GC+Val,0.291791,GC+Val,0
3045,GC+Val,0.261814,GC+Val,0
3046,GC+Val,0.345906,GC+Val,0
3047,GC+Val,0.440594,GC+Val,0
3048,GC+Val,0.289859,GC+Val,0
3049,GC+Val,0.246982,GC+Val,0
3050,GC+Val,0.161143,GC+Val,0
3051,GC+Val,0.204721,GC+Val,0
3052,GC+Val,0.239926,GC+Val,0
3053,GC+Val,0.143015,GC+Val,0
3054,GC+Val,0.084324,GC+Val,0
3055,GC+Val,0.08602,GC+Val,0
3056,GC+Val,0.089373,GC+Val,0
3057,GC+Val,0.090034,GC+Val,0
3058,GC+Val,0.080706,GC+Val,0
3059,GC+Val,0.0851,GC+Val,0
3060,GC+Val,0.088426,GC+Val,0
3061,GC+Val,0.072918,GC+Val,0
3062,GC+Val,0.083761,GC+Val,0
3063,GC+Val,0.085471,GC+Val,0
3064,GC+Val,0.131723,GC+Val,0
3065,GC+Val,0.135841,GC+Val,0
3066,GC+Val,0.136196,GC+Val,0
3067,GC+Val,0.135941,GC+Val,0
3068,GC+Val,0.136755,GC+Val,0
3069,GC+Val,0.144331,GC+Val,0
3070,GC+Val,0.143357,GC+Val,0
3071,GC+Val,0.130214,GC+Val,0
3072,GC+Val,0.130856,GC+Val,0
3073,GC+Val,0.130916,GC+Val,0
3074,GC+Val,0.138454,GC+Val,0
3075,GC+Val,0.132375,GC+Val,0
3076,GC+Val,0.131075,GC+Val,0
3077,GC+Val,0.13431,GC+Val,0
3078,GC+Val,0.167008,GC+Val,0
3079,GC+Val,0.320369,GC+Val,0
3080,GC+Val,0.248348,GC+Val,0
3081,GC+Val,0.232926,GC+Val,0
3082,GC+Val,0.220176,GC+Val,0
3083,GC+Val,0.223272,GC+Val,0
3084,GC+Val,0.206196,GC+Val,0
3085,GC+Val,0.208854,GC+Val,0
3086,GC+Val,0.149299,GC+Val,0
3087,GC+Val,0.319066,GC+Val,0
3088,GC+Val,0.362263,GC+Val,0
3089,GC+Val,0.171657,GC+Val,0
3090,GC+Val,0.170504,GC+Val,0
3091,GC+Val,0.159404,GC+Val,0
3092,GC+Val,0.190912,GC+Val,0
3093,GC+Val,0.179659,GC+Val,0
3094,GC+Val,0.291791,GC+Val,0
3095,GC+Val,0.261814,GC+Val,0
3096,GC+Val,0.345906,GC+Val,0
3097,GC+Val,0.440594,GC+Val,0
3098,GC+Val,0.289859,GC+Val,0
3099,GC+Val,0.246982,GC+Val,0
3100,GC+Val,0.161143,GC+Val,0
3101,GC+Val,0.204721,GC+Val,0
3102,GC+Val,0.239926,GC+Val,0
3103,GC+Val,0.143015,GC+Val,0
3104,GC+Val,0.084324,GC+Val,0
3105,GC+Val,0.08602,GC+Val,0
3106,GC+Val,0.089373,GC+Val,0
3107,GC+Val,0.090034,GC+Val,0
3108,GC+Val,0.080706,GC+Val,0
3109,GC+Val,0.0851,GC+Val,0
3110,GC+Val,0.088426,GC+Val,0
3111,GC+Val,0.072918,GC+Val,0
3112,GC+Val,0.083761,GC+Val,0
3113,GC+Val,0.085471,GC+Val,0
3114,GC+Val,0.131723,GC+Val,0
3115,GC+Val,0.135841,GC+Val,0
3116,GC+Val,0.136196,GC+Val,0
3117,GC+Val,0.135941,GC+Val,0
3118,GC+Val,0.136755,GC+Val,0
3119,GC+Val,0.144331,GC+Val,0
3120,GC+Val,0.143357,GC+Val,0
3121,GC+Val,0.130214,GC+Val,0
3122,GC+Val,0.130856,GC+Val,0
3123,GC+Val,0.130916,GC+Val,0
3124,GC+Val,0.138454,GC+Val,0
3125,GC+Val,0.132375,GC+Val,0
3126,GC+Val,0.131075,GC+Val,0
3127,GC+Val,0.13431,GC+Val,0
3128,GC+Val,0.167008,GC+Val,0
3129,GC+Val,0.320369,GC+Val,0
3130,GC+Val,0.248348,GC+Val,0
3131,GC+Val,0.232926,GC+Val,0
3132,GC+Val,0.220176,GC+Val,0
3133,GC+Val,0.223272,GC+Val,0
3134,GC+Val,0.206196,GC+Val,0
3135,GC+Val,0.208854,GC+Val,0
3136,GC+Val,0.149299,GC+Val,0
3137,GC+Val,0.319066,GC+Val,0
3138,GC+Val,0.362263,GC+Val,0
3139,GC+Val,0.171657,GC+Val,0
3140,GC+Val,0.170504,GC+Val,0
3141,GC+Val,0.159404,GC+Val,0
3142,GC+Val,0.190912,GC+Val,0
3143,GC+Val,0.179659,GC+Val,0
3144,GC+Val,0.291791,GC+Val,0
3145,GC+Val,0.261814,GC+Val,0
3146,GC+Val,0.345906,GC+Val,0
3147,GC+Val,0.440594,GC+Val,0
3148,GC+Val,0.289859,GC+Val,0
3149,GC+Val,0.246982,GC+Val,0
3150,GC+Val,0.161143,GC+Val,0
3151,GC+Val,0.204721,GC+Val,0
3152,GC+Val,0.239926,GC+Val,0
3153,GC+Val,0.143015,GC+Val,0
3154,GC+Val,0.084324,GC+Val,0
3155,GC+Val,0.08602,GC+Val,0
3156,GC+Val,0.089373,GC+Val,0
3157,GC+Val,0.090034,GC+Val,0
3158,GC+Val,0.080706,GC+Val,0
3159,GC+Val,0.0851,GC+Val,0
3160,GC+Val,0.088426,GC+Val,0
3161,GC+Val,0.072918,GC+Val,0
3162,GC+Val,0.083761,GC+Val,0
3163,GC+Val,0.085471,GC+Val,0
3164,GC+Val,0.131723,GC+Val,0
3165,GC+Val,0.135841,GC+Val,0
3166,GC+Val,0.136196,GC+Val,0
3167,GC+Val,0.135941,GC+Val,0
3168,GC+Val,0.136755,GC+Val,0
3169,GC+Val,0.144331,GC+Val,0
3170,GC+Val,0.143357,GC+Val,0
3171,GC+Val,0.130214,GC+Val,0
3172,GC+Val,0.130856,GC+Val,0
3173,GC+Val,0.130916,GC+Val,0
3174,GC+Val,0.138454,GC+Val,0
3175,GC+Val,0.132375,GC+Val,0
3176,GC+Val,0.131075,GC+Val,0
3177,GC+Val,0.13431,GC+Val,0
3178,GC+Val,0.167008,GC+Val,0
3179,GC+Val,0.320369,GC+Val,0
3180,GC+Val,0.248348,GC+Val,0
3181,GC+Val,0.232926,GC+Val,0
3182,GC+Val,0.220176,GC+Val,0
3183,GC+Val,0.223272,GC+Val,0
3184,GC+Val,0.206196,GC+Val,0
3185,GC+Val,0.208854,GC+Val,0
3186,GC+Val,0.149299,GC+Val,0
3187,GC+Val,0.319066,GC+Val,0
3188,GC+Val,0.362263,GC+Val,0
3189,GC+Val,0.171657,GC+Val,0
3190,GC+Val,0.170504,GC+Val,0
3191,GC+Val,0.159404,GC+Val,0
3192,GC+Val,0.190912,GC+Val,0
3193,GC+Val,0.179659,GC+Val,0
3194,GC+Val,0.291791,GC+Val,0
3195,GC+Val,0.261814,GC+Val,0
3196,GC+Val,0.345906,GC+Val,0
3197,GC+Val,0.440594,GC+Val,0
3198,GC+Val,0.289859,GC+Val,0
3199,GC+Val,0.246982,GC+Val,0
3200,GC+Val,0.161143,GC+Val,0
3201,GC+Val,0.204721,GC+Val,0
3202,GC+Val,0.239926,GC+Val,0
3203,GC+Val,0.143015,GC+Val,0
3204,GC+Val,0.084324,GC+Val,0
3205,GC+Val,0.08602,GC+Val,0
3206,GC+Val,0.089373,GC+Val,0
3207,GC+Val,0.090034,GC+Val,0
3208,GC+Val,0.080706,GC+Val,0
3209,GC+Val,0.0851,GC+Val,0
3210,GC+Val,0.088426,GC+Val,0
3211,GC+Val,0.072918,GC+Val,0
3212,GC+Val,0.083761,GC+Val,0
3213,GC+Val,0.085471,GC+Val,0
3214,GC+Val,0.131723,GC+Val,0
3215,GC+Val,0.135841,GC+Val,0
3216,GC+Val,0.136196,GC+Val,0
3217,GC+Val,0.135941,GC+Val,0
3218,GC+Val,0.136755,GC+Val,0
3219,GC+Val,0.144331,GC+Val,0
3220,GC+Val,0.143357,GC+Val,0
3221,GC+Val,0.130214,GC+Val,0
3222,GC+Val,0.130856,GC+Val,0
3223,GC+Val,0.130916,GC+Val,0
3224,GC+Val,0.138454,GC+Val,0
3225,GC+Val,0.132375,GC+Val,0
3226,GC+Val,0.131075,GC+Val,0
3227,GC+Val,0.13431,GC+Val,0
3228,GC+Val,0.167008,GC+Val,0
3229,GC+Val,0.320369,GC+Val,0
3230,GC+Val,0.248348,GC+Val,0
3231,GC+Val,0.232926,GC+Val,0
3232,GC+Val,0.220176,GC+Val,0
3233,GC+Val,0.223272,GC+Val,0
3234,GC+Val,0.206196,GC+Val,0
3235,GC+Val,0.208854,GC+Val,0
3236,GC+Val,0.149299,GC+Val,0
3237,GC+Val,0.319066,GC+Val,0
3238,GC+Val,0.362263,GC+Val,0
3239,GC+Val,0.171657,GC+Val,0
3240,GC+Val,0.170504,GC+Val,0
3241,GC+Val,0.159404,GC+Val,0
3242,GC+Val,0.190912,GC+Val,0
3243,GC+Val,0.179659,GC+Val,0
3244,GC+Val,0.291791,GC+Val,0
3245,GC+Val,0.261814,GC+Val,0
3246,GC+Val,0.345906,GC+Val,0
3247,GC+Val,0.440594,GC+Val,0
3248,GC+Val,0.289859,GC+Val,0
3249,GC+Val,0.246982,GC+Val,0
3250,GC+Val,0.161143,GC+Val,0
3251,GC+Val,0.204721,GC+Val,0
3252,GC+Val,0.239926,GC+Val,0
3253,GC+Val,0.143015,GC+Val,0
3254,GC+Val,0.084324,GC+Val,0
3255,GC+Val,0.08602,GC+Val,0
3256,GC+Val,0.089373,GC+Val,0
3257,GC+Val,0.090034,GC+Val,0
3258,GC+Val,0.080706,GC+Val,0
3259,GC+Val,0.0851,GC+Val,0
3260,GC+Val,0.088426,GC+Val,0
3261,GC+Val,0.072918,GC+Val,0
3262,GC+Val,0.083761,GC+Val,0
3263,GC+Val,0.085471,GC+Val,0
3264,GC+Val,0.131723,GC+Val,0
3265,GC+Val,0.135841,GC+Val,0
3266,GC+Val,0.136196,GC+Val,0
3267,GC+Val,0.135941,GC+Val,0
3268,GC+Val,0.136755,GC+Val,0
3269,GC+Val,0.144331,GC+Val,0
3270,GC+Val,0.143357,GC+Val,0
3271,GC+Val,0.130214,GC+Val,0
3272,GC+Val,0.130856,GC+Val,0
3273,GC+Val,0.130916,GC+Val,0
3274,GC+Val,0.138454,GC+Val,0
3275,GC+Val,0.132375,GC+Val,0
3276,GC+Val,0.131075,GC+Val,0
3277,GC+Val,0.13431,GC+Val,0
3278,GC+Val,0.167008,GC+Val,0
3279,GC+Val,0.320369,GC+Val,0
3280,GC+Val,0.248348,GC+Val,0
3281,GC+Val,0.232926,GC+Val,0
3282,GC+Val,0.220176,GC+Val,0
3283,GC+Val,0.223272,GC+Val,0
3284,GC+Val,0.206196,GC+Val,0
3285,GC+Val,0.208854,GC+Val,0
3286,GC+Val,0.149299,GC+Val,0
3287,GC+Val,0.319066,GC+Val,0
3288,GC+Val,0.362263,GC+Val,0
3289,GC+Val,0.171657,GC+Val,0
3290,GC+Val,0.170504,GC+Val,0
3291,GC+Val,0.159404,GC+Val,0
3292,GC+Val,0.190912,GC+Val,0
3293,GC+Val,0.179659,GC+Val,0
3294,GC+Val,0.291791,GC+Val,0
3295,GC+Val,0.261814,GC+Val,0
3296,GC+Val,0.345906,GC+Val,0
3297,GC+Val,0.440594,GC+Val,0
3298,GC+Val,0.289859,GC+Val,0
3299,GC+Val,0.246982,GC+Val,0
3300,GC+Val,0.161143,GC+Val,0
3301,GC+Val,0.204721,GC+Val,0
3302,GC+Val,0.239926,GC+Val,0
3303,GC+Val,0.143015,GC+Val,0
3304,GC+Val,0.084324,GC+Val,0
3305,GC+Val,0.08602,GC+Val,0
3306,GC+Val,0.089373,GC+Val,0
3307,GC+Val,0.090034,GC+Val,0
3308,GC+Val,0.080706,GC+Val,0
3309,GC+Val,0.0851,GC+Val,0
3310,GC+Val,0.088426,GC+Val,0
3311,GC+Val,0.072918,GC+Val,0
3312,GC+Val,0.083761,GC+Val,0
3313,GC+Val,0.085471,GC+Val,0
3314,GC+Val,0.131723,GC+Val,0
3315,GC+Val,0.135841,GC+Val,0
3316,GC+Val,0.136196,GC+Val,0
3317,GC+Val,0.135941,GC+Val,0
3318,GC+Val,0.136755,GC+Val,0
3319,GC+Val,0.144331,GC+Val,0
3320,GC+Val,0.143357,GC+Val,0
3321,GC+Val,0.130214,GC+Val,0
3322,GC+Val,0.130856,GC+Val,0
3323,GC+Val,0.130916,GC+Val,0
3324,GC+Val,0.138454,GC+Val,0
3325,GC+Val,0.132375,GC+Val,0
3326,GC+Val,0.131075,GC+Val,0
3327,GC+Val,0.13431,GC+Val,0
3328,GC+Val,0.167008,GC+Val,0
3329,GC+Val,0.320369,GC+Val,0
3330,GC+Val,0.248348,GC+Val,0
3331,GC+Val,0.232926,GC+Val,0
3332,GC+Val,0.220176,GC+Val,0
3333,GC+Val,0.223272,GC+Val,0
3334,GC+Val,0.206196,GC+Val,0
3335,GC+Val,0.208854,GC+Val,0
3336,GC+Val,0.149299,GC+Val,0
3337,GC+Val,0.319066,GC+Val,0
3338,GC+Val,0.362263,GC+Val,0
3339,GC+Val,0.171657,GC+Val,0
3340,GC+Val,0.170504,GC+Val,0
3341,GC+Val,0.159404,GC+Val,0
3342,GC+Val,0.190912,GC+Val,0
3343,GC+Val,0.179659,GC+Val,0
3344,GC+Val,0.291791,GC+Val,0
3345,GC+Val,0.261814,GC+Val,0
3346,GC+Val,0.345906,GC+Val,0
3347,GC+Val,0.440594,GC+Val,0
3348,GC+Val,0.289859,GC+Val,0
3349,GC+Val,0.246982,GC+Val,0
3350,GC+Val,0.161143,GC+Val,0
3351,GC+Val,0.204721,GC+Val,0
3352,GC+Val,0.239926,GC+Val,0
3353,GC+Val,0.143015,GC+Val,0
3354,GC+Val,0.084324,GC+Val,0
3355,GC+Val,0.08602,GC+Val,0
3356,GC+Val,0.089373,GC+Val,0
3357,GC+Val,0.090034,GC+Val,0
3358,GC+Val,0.080706,GC+Val,0
3359,GC+Val,0.0851,GC+Val,0
3360,GC+Val,0.088426,GC+Val,0
3361,GC+Val,0.072918,GC+Val,0
3362,GC+Val,0.083761,GC+Val,0
3363,GC+Val,0.085471,GC+Val,0
3364,GC+Val,0.131723,GC+Val,0
3365,GC+Val,0.135841,GC+Val,0
3366,GC+Val,0.136196,GC+Val,0
3367,GC+Val,0.135941,GC+Val,0
3368,GC+Val,0.136755,GC+Val,0
3369,GC+Val,0.144331,GC+Val,0
3370,GC+Val,0.143357,GC+Val,0
3371,GC+Val,0.130214,GC+Val,0
3372,GC+Val,0.130856,GC+Val,0
3373,GC+Val,0.130916,GC+Val,0
3374,GC+Val,0.138454,GC+Val,0
3375,GC+Val,0.132375,GC+Val,0
3376,GC+Val,0.131075,GC+Val,0
3377,GC+Val,0.13431,GC+Val,0
3378,GC+Val,0.167008,GC+Val,0
3379,GC+Val,0.320369,GC+Val,0
3380,GC+Val,0.248348,GC+Val,0
3381,GC+Val,0.232926,GC+Val,0
3382,GC+Val,0.220176,GC+Val,0
3383,GC+Val,0.223272,GC+Val,0
3384,GC+Val,0.206196,GC+Val,0
3385,GC+Val,0.208854,GC+Val,0
3386,GC+Val,0.149299,GC+Val,0
3387,GC+Val,0.319066,GC+Val,0
3388,GC+Val,0.362263,GC+Val,0
3389,GC+Val,0.171657,GC+Val,0
3390,GC+Val,0.170504,GC+Val,0
3391,GC+Val,0.159404,GC+Val,0
3392,GC+Val,0.190912,GC+Val,0
3393,GC+Val,0.179659,GC+Val,0
3394,GC+Val,0.291791,GC+Val,0
3395,GC+Val,0.261814,GC+Val,0
3396,GC+Val,0.345906,GC+Val,0
3397,GC+Val,0.440594,GC+Val,0
3398,GC+Val,0.289859,GC+Val,0
3399,GC+Val,0.246982,GC+Val,0
3400,GC+Val,0.161143,GC+Val,0
3401,GC+Val,0.204721,GC+Val,0
3402,GC+Val,0.239926,GC+Val,0
3403,GC+Val,0.143015,GC+Val,0
3404,GC+Val,0.084324,GC+Val,0
3405,GC+Val,0.08602,GC+Val,0
3406,GC+Val,0.089373,GC+Val,0
3407,GC+Val,0.090034,GC+Val,0
3408,GC+Val,0.080706,GC+Val,0
3409,GC+Val,0.0851,GC+Val,0
3410,GC+Val,0.088426,GC+Val,0
3411,GC+Val,0.072918,GC+Val,0
3412,GC+Val,0.083761,GC+Val,0
3413,GC+Val,0.085471,GC+Val,0
3414,GC+Val,0.131723,GC+Val,0
3415,GC+Val,0.135841,GC+Val,0
3416,GC+Val,0.136196,GC+Val,0
3417,GC+Val,0.135941,GC+Val,0
3418,GC+Val,0.136755,GC+Val,0
3419,GC+Val,0.144331,GC+Val,0
3420,GC+Val,0.143357,GC+Val,0
3421,GC+Val,0.130214,GC+Val,0
