Plate,Well,mahalanobis_from_neg,tags,SC_cat,SC_Batch,SC_name,SC_Target_name,final_conc,Destination Plate Barcode,Nuclei_Number_Living,Cell_Neurites_LengthPerNuclei_MAP2,mahalanobis_from_pos,Cell_Texture_SNCA_AngularSecondMoment_045,Cell_Texture_SNCA_AngularSecondMoment_000,Cell_Correlation_MAP2_SNCA,Cell_Correlation_TH_SNCA,Cell_Correlation_VanSteelselsMeanX_TH_SNCA,Cell_Correlation_VanSteelselsMeanY_TH_SNCA,Cell_Correlation_VanSteelselsSigmaX_TH_SNCA,Cell_Correlation_VanSteelselsSigmaY_TH_SNCA,Cell_Intensity_MeanIntensity_MAP2,Cell_Intensity_MeanIntensity_SNCA,Cell_Intensity_MeanIntensity_TH,Cell_Intensity_SumIntensityPerNuclei_SNCA,Cell_MAP2_SNCA_Intensity_MeanIntensity_SNCA,Cell_Neurites_BranchingPointsPerNuclei_MAP2,Cell_Neurites_BranchingPointsPerNuclei_TH,Cell_Neurites_LengthPerNuclei_TH,Cell_SurfacePerNuclei_MAP2,Cell_SurfacePerNuclei_MAP2_SNCA,Cell_SurfacePerNuclei_SNCA,Cell_SurfacePerNuclei_TH,Cell_SurfacePerNuclei_TH_SNCA,Cell_Surface_RatioSurface_TH_SNCA,Cell_TH_SNCA_Intensity_MeanIntensity_SNCA,Cell_TH_SNCA_Intensity_MeanIntensity_TH,Cell_TH_SNCA_Intensity_SumIntensityPerNuclei_SNCA,Cytoplasm_Intensity_MeanIntensity_SNCA,Cytoplasm_MAP2_SNCA_Intensity_MeanIntensity_SNCA,Cytoplasm_SurfacePerNuclei_SNCA,Cytoplasm_SurfacePerNuclei_TH_SNCA,IndividualCell_Intensity_MeanIntensity_SNCA,IndividualCell_Intensity_RadialProfile_InterceptFit_SNCA,IndividualCell_Intensity_RadialProfile_MaxSlope_SNCA,IndividualCell_Intensity_RadialProfile_Maximum_SNCA,IndividualCell_Intensity_RadialProfile_MeanGradient_SNCA,IndividualCell_Intensity_RadialProfile_Mean_SNCA,IndividualCell_Intensity_RadialProfile_Median_SNCA,IndividualCell_Intensity_RadialProfile_Minimum_SNCA,IndividualCell_Intensity_RadialProfile_Q1_SNCA,IndividualCell_Intensity_RadialProfile_Q3_SNCA,IndividualCell_Intensity_RadialProfile_SlopeFit_SNCA,IndividualCell_Intensity_RadialProfile_Std_SNCA,IndividualCell_Intensity_SumIntensity_SNCA,IndividualCell_Surface_MeanSurface_SNCA,Membrane_Intensity_MeanIntensity_SNCA,Membrane_Intensity_MeanIntensity_TH,Membrane_Surface_SurfacePerNuclei_MAP2,Membrane_Surface_SurfacePerNuclei_SNCA,Nuclei_Living_Ratio_MAP2,Nuclei_Living_Ratio_MAP2_SNCA,Nuclei_Living_Ratio_SNCA,Nuclei_Living_Ratio_TH_SNCA,Nuclei_Ratio_Dead,Nuclei_Ratio_Living,Nuclei_Surface_MeanArea
PD-SCD-01,H12,4.971121415,Mut;PRO,,,,,,,1353,-2.9466076,10.10020893,-0.19708662,-0.22934765,-0.7374193,-1.112491,2.5684104,2.7309844,-0.6182492,-0.42341876,-3.5333297,0.35080475,-0.22675899,2.8954766,0.66952235,0.1740082,10.758125,4.2062654,-0.90928483,1.6809467,2.4729629,2.1278846,2.3857982,7.7746835,1.2361301,-0.7477152,3.5640965,0.41476363,0.5250413,3.1298592,2.3740048,-0.019536741,0.011147493,0.88114935,0.85037476,1.1337765,0.27543667,0.87527245,9.101916,0.94011414,0.85899943,1.187599,0.02225332,8.96881,8.324461,0.2935465,-0.11637694,-1.1923159,4.8465056,-3.5680974,-2.7288742,-0.50493973,-6.979989,-0.43067238,0.4306714,-5.3378935
PD-SCD-01,F12,3.669083544,Mut;PRO,,,,,,,1441,-3.59152,8.654268009,-0.73957074,-0.765701,-0.82774365,-2.0768259,-1.556176,0.45076075,-2.5749576,-1.9417905,-4.211351,0.35993996,-0.6924376,5.151601,0.8452735,-0.032647163,10.358985,3.5228007,-0.61296153,3.675766,4.151759,3.4851463,4.558873,6.4264007,1.0514866,-1.2747554,6.080658,0.2255418,0.3735203,4.6580734,4.031964,0.25743943,0.4072226,0.8103676,1.4085084,1.1360507,0.83258134,1.4292382,13.606474,1.5410448,1.4090886,1.2113296,0.26644042,9.491368,10.259956,-0.44882068,0.78954947,-0.9314497,6.371679,0.23670198,0.41079843,2.0359807,-4.603744,-1.738407,1.7384058,-1.6770724
PD-SCD-02,K12,3.661123039,Mut;PRO,,,,,,,1123,-2.0306332,10.73950276,-1.1529884,-1.1705538,-1.6346226,-1.0699805,3.14217,1.1136627,-0.22992449,-0.5898888,-4.447158,1.027357,0.60128766,5.649044,0.86375034,4.1358857,14.371639,9.589524,2.5202007,5.2401834,5.0516987,9.236444,9.880326,8.072892,1.574108,-0.44233218,8.628562,1.4117808,1.3116388,4.254885,4.232271,1.3173181,-0.15407294,0.32750964,0.80781823,0.5447331,-0.08131773,0.8363788,-2.021729,0.7998242,0.82711625,0.53062475,0.052649952,12.120149,9.694732,1.09887,-0.0560903,0.83037114,6.4543815,-3.8347867,-3.6940084,-0.54142636,-5.673546,1.158236,-1.1582354,-2.4296942
PD-SCD-02,J12,3.082690912,Mut;PRO,,,,,,,1295,-7.12641,10.06208442,-0.8891499,-0.8596985,1.5904882,1.1261468,1.2980703,3.3260667,1.7027241,2.2170565,-4.1671658,0.38490298,-0.7714405,2.8860211,0.65204823,0.47203273,5.9901557,0.61789143,-1.0677006,2.636406,2.8448803,0.15030591,3.580282,3.2740111,0.84955776,-1.2769386,3.2802699,-0.060747832,-0.0501627,4.2442584,3.7847013,3.2250748,2.6226044,-0.37142938,3.6229036,-0.5343493,3.468046,3.642133,36.0305,3.7685776,3.620666,-0.5879008,3.5128758,10.184038,9.445587,-0.92722666,-0.9475344,-2.2324572,5.876838,-0.2491456,0.23725832,1.1834437,-1.2976133,-0.8292437,0.8292438,-3.865284
PD-SCD-02,I12,3.627284207,Mut;PRO,,,,,,,1107,-3.2723227,9.839172034,-1.1303519,-1.1944164,0.87241155,-1.5146885,1.5157793,0.89634496,-0.9489586,-1.0263592,-4.674691,-1.0047085,1.5127335,3.241933,-0.82113576,2.579328,12.222082,7.0042315,2.7744937,5.4091806,5.2284484,6.532618,8.129255,4.875678,-0.7204747,-0.48463055,4.231251,-0.2912871,-0.276152,4.6965265,4.449878,-0.39808527,-0.007557788,0.40426126,0.09106522,0.71317387,-0.06465074,0.052971214,17.91223,0.16325633,0.05578819,0.7598068,-0.08172244,9.047038,11.44122,-0.32908243,0.42201072,1.352406,7.1129937,-2.4136786,-3.3203826,-2.988519,-3.6918194,0.35191512,-0.3519158,-2.431867
PD-SCD-02,N12,2.931509598,Mut;PRO,,,,,,,959,-1.4563113,9.503442859,-0.19422953,-0.2207544,-0.055485286,-0.11493908,1.2616396,0.9641468,0.42656624,0.26159763,-3.5075727,-0.38384256,0.40182295,4.0759525,-0.19262315,5.3387504,8.831561,4.0019407,5.1883955,5.215229,5.2861934,2.3848922,5.7929673,9.967018,0.21821292,-0.8945899,3.986858,-0.07090968,-0.057200734,4.8197384,4.687037,0.8423875,0.9721741,-0.53843534,3.1527398,-0.45151895,2.0598273,3.1745403,15.173444,3.2166634,3.1617503,-0.536684,3.0658805,10.700949,12.395825,-0.24626051,2.5108364,1.9576614,5.6078815,0.4190402,-0.26311144,0.12644644,-4.593019,0.7195559,-0.7195567,-4.4387393
PD-SCD-02,M12,4.752232452,Mut;PRO,,,,,,,1236,-2.9016993,11.06345145,-1.9021442,-1.9298064,1.0586451,-1.5072461,1.9699355,1.3163332,-0.8777997,-0.9642439,-4.571106,-0.9729706,2.959063,2.1483536,-0.81675464,4.9814367,14.100005,8.250562,1.290108,3.3978455,3.8472672,6.2897325,8.523094,7.2858043,-0.5814626,1.1372433,4.6669755,-0.29564047,-0.2779557,4.1492186,3.5410826,0.60583663,0.364953,0.11146765,1.2236947,0.36607155,0.4108702,1.190591,24.228851,1.3280342,1.191642,0.35564786,0.76238453,9.222711,11.331327,-0.18494964,-0.19934434,-0.99839073,5.569845,-1.3687106,-0.9101081,0.50550264,-5.105767,0.54197073,-0.54197145,-4.271718
PD-SCD-02,L12,4.616730723,Mut;PRO,,,,,,,1121,-5.955556,9.285267275,-0.920911,-0.88924277,-1.1018368,-1.1853809,-0.76892537,-1.131043,-0.9658498,-1.0356963,-4.0912976,0.5846231,2.935083,2.9759924,0.67669886,0.6312997,8.330137,3.9092817,0.028129494,2.2128606,2.6891146,3.0016854,4.242055,4.1003957,1.1904308,2.4866655,4.143602,0.69649684,0.7656753,2.177792,1.8165421,1.5434648,0.30467522,0.80585766,2.2606008,1.4070501,1.4121485,2.2980566,-1.3121216,2.2474492,2.2838373,1.4227948,1.3471644,7.6056213,7.9330797,-0.3002612,2.4032311,-2.7043138,4.573439,-2.5283167,-3.063279,-2.241981,-3.4128544,1.4695774,-1.4695768,-4.6930165
PD-SCD-02,E12,2.633352636,Mut;PRO,,,,,,,996,-4.3965135,12.33962681,-2.270541,-2.276645,0.86717844,0.006647801,1.9095764,1.5730057,0.7254877,0.5402624,-4.767806,-0.6541406,-1.1204228,7.621147,-0.38761824,1.6583608,10.975495,5.197526,4.5027027,10.460437,9.935278,6.338598,10.767215,6.0363126,-0.12787601,-2.288679,6.7358775,-0.10339386,-0.07107975,8.982376,8.954358,1.0180931,1.3260162,0.44668797,2.5790389,0.7444903,1.7152704,2.5907552,9.276579,2.619275,2.5834975,0.74566984,1.570662,17.196022,19.723925,-0.44040018,-0.92195857,2.1976933,10.233674,-2.754954,-2.9051697,-1.8836274,-2.0464618,0.68599695,-0.685997,-3.208481
PD-SCD-02,D12,4.79131118,Mut;PRO,,,,,,,1086,-5.142118,13.36019941,-1.5493591,-1.582281,0.66888237,-1.6262009,3.1199708,1.2328436,-0.8693139,-1.0799439,-4.6622777,0.64125884,2.7890377,6.27503,1.1164473,1.6103123,9.211174,4.241658,0.9488171,6.178953,6.2875876,3.6951284,7.0927386,7.4538455,0.9816597,1.7248102,5.853312,0.2275068,0.34758827,7.107471,6.6933913,3.1231563,2.0863314,0.7993906,2.636429,0.5905225,2.7510774,2.729063,54.812508,2.8544276,2.6755304,0.6101965,2.2290087,18.77455,18.08237,-0.04483844,-0.31617218,-0.9105282,9.802957,-4.084776,-3.1358705,0.22942697,-3.2135608,0.33561692,-0.33561695,-3.7303863
PD-SCD-02,H12,4.971938346,Mut;PRO,,,,,,,1305,-4.011364,10.97065063,-0.3018998,-0.26050174,-0.59177256,-0.59751487,2.4047003,1.9260939,0.19794719,0.031061793,-3.7383807,1.5236775,2.9960883,3.477977,1.5045121,3.2227082,8.695465,3.4913294,2.9849586,2.3878882,2.0835671,1.9293032,3.7695146,4.341936,2.0298228,2.9806285,4.811004,0.9521054,0.77963513,3.2881742,3.2118945,4.338157,3.0840223,-1.238227,4.209134,-1.3287176,3.4992406,4.2516527,25.190128,4.3069506,4.2265024,-1.3618038,3.4499552,9.733354,7.57771,0.025490688,0.38452935,1.8565938,3.2340624,-0.22040893,0.06097418,0.32006297,-3.0807104,-1.320394,1.3203949,-4.514165
PD-SCD-02,G12,4.102019777,Mut;PRO,,,,,,,1211,-5.9708023,10.44191568,-1.096766,-1.0497957,-1.256557,-0.4471575,1.7975321,0.8695076,0.2129291,-0.07341812,-2.9083679,1.4743643,0.37051797,3.9219341,1.2272028,0.6913452,7.2541776,2.4194183,0.79394996,2.5790937,2.6147316,1.0729787,4.078402,4.4395947,1.5229502,0.90483725,4.42882,1.1069386,0.80731237,5.0572143,4.591097,3.022401,3.126341,-1.6545337,5.188754,-1.5350165,4.366462,5.243527,14.731103,5.2465754,5.220149,-1.6206336,4.7129397,13.313792,10.476339,1.6809556,-1.0298892,-1.9580935,3.474027,0.53748214,0.7727006,0.77816945,-2.5176759,-1.6116095,1.611609,-6.373769
PD-SCD-03,K12,3.869365305,Mut;PRO,,,,,,,1053,-3.2828631,8.796785652,-4.7873597,-4.8095846,0.64979464,0.54500127,2.7965248,4.084177,2.0198379,2.1779163,-4.120657,-0.98741454,-4.348543,2.2244444,-0.89967704,0.18702945,10.704346,6.350956,1.5053737,6.1821513,6.65514,4.6908994,7.056588,20.12298,-0.6381246,-4.6386533,3.550974,-0.27141526,-0.19338982,6.327097,6.1393123,-2.283853,-2.2008307,1.8110086,-1.2633537,2.4474535,-2.176458,-1.1500193,9.718096,-1.0822091,-1.2048426,2.4480016,-1.5857885,8.462164,12.620637,-0.7613331,-3.3598568,-1.2562298,14.026908,-2.2445738,-1.679958,-0.31596205,-9.916781,-0.07909855,0.079098515,-1.4893274
PD-SCD-03,J12,3.213317051,Mut;PRO,,,,,,,1031,-3.028987,9.750482082,-3.8227398,-3.8107703,1.09754,1.1549299,1.7783293,0.17391229,1.8834753,0.88279516,-3.1961546,-0.23943685,-2.7546751,3.113883,-0.12967639,-0.27089122,9.068166,4.885567,3.638386,6.847385,6.816648,5.275366,6.8178916,8.2474575,0.38852996,-2.4335334,4.691746,-0.32584912,-0.27344558,6.587664,7.0378957,2.6282842,1.2133846,1.1076484,4.478678,1.7361253,4.3983502,4.546587,13.178306,4.677211,4.5067663,1.8200812,3.4665258,9.434675,11.4363,-0.85425246,-2.0122743,-0.22099565,6.7838387,-3.665366,-3.4634838,-1.611574,-5.1198025,-0.25067964,0.25067854,-3.5421457
PD-SCD-03,I12,4.327821787,Mut;PRO,,,,,,,1080,-2.356927,8.224391494,-4.387662,-4.3775244,-1.9063551,-1.9225296,-0.3883291,-0.7375427,-1.3594708,-1.858279,-3.8435428,2.2635665,-0.760566,6.1992097,2.4527981,1.5052742,8.57202,4.38402,3.2129972,7.108684,7.4585257,4.6660323,6.152813,6.957308,3.401433,-0.79965186,7.943664,1.7132528,1.8912917,7.7060957,7.6007156,2.456096,0.07857371,1.8282044,1.7458723,2.3582206,1.1730767,1.8033949,3.7167366,1.7863975,1.7793996,2.4512296,0.72626376,12.885213,12.1252985,0.14709893,-1.8394119,2.419963,11.492625,-3.6451778,-2.400235,-1.9600554,-3.538484,-0.74753475,0.74753344,-0.5597932
PD-SCD-03,N12,4.606555721,Mut;PRO,,,,,,,1351,-2.945204,11.9651686,-3.0492642,-2.972065,-0.06315537,-3.2547917,1.0567381,1.548284,-1.7658111,-2.3647816,-4.3646717,-0.16801284,2.4929874,3.7213879,0.12437633,2.2698314,9.883675,4.6719413,1.3959247,6.246585,7.8819814,1.9216424,5.1365595,23.466665,0.9762466,-1.825718,4.1857057,0.08799689,0.1786252,11.77541,9.999988,1.7625986,1.2379459,1.5501541,5.8792195,1.6713226,4.1678867,5.8884506,7.75528,5.9705353,5.8799844,1.6824309,3.5769532,14.1382065,17.96325,-0.8893964,2.4711676,1.0414042,20.937164,0.62898,1.0889907,0.04831897,-8.233869,-1.829514,1.8295141,-4.571048
PD-SCD-03,L12,5.23162979,Mut;PRO,,,,,,,1073,-1.5435692,12.5931952,-3.5377762,-3.5077133,-0.6100997,-0.8804941,0.6624119,0.9109888,-0.21649018,-0.47391942,-4.9392676,0.09127342,-1.865933,4.643071,0.30731225,3.2942936,14.91535,10.000873,5.53606,7.9469285,9.132727,6.9803996,7.3946385,14.807963,1.0909773,-1.9905531,6.0143895,0.2994351,0.4411224,9.188216,8.586282,1.8860992,1.34271,0.506808,3.4536989,1.2234098,1.9183168,3.5631304,17.925924,3.747812,3.499957,1.2073802,1.0645754,12.4402,16.086773,-0.4174635,1.2440653,3.2670994,17.263334,-0.89565337,-0.39418495,0.068706445,-7.812017,1.1009046,-1.1009032,-4.7318387
PD-SCD-03,M12,3.874165691,Mut;PRO,,,,,,,1199,-2.4180794,9.950267072,-4.2643423,-4.218604,0.16553012,0.24034989,1.670698,0.7350667,1.0867623,0.39329684,-4.0924788,-0.01968213,-0.36424816,2.7618673,0.1736589,2.1115208,10.828322,6.9147167,3.5491552,5.3293605,5.6392603,6.239894,5.745811,9.373885,0.87187976,-0.32023576,4.5117083,-0.072697274,0.019662464,7.2629633,6.615557,2.9394076,2.2634292,-0.22402266,3.6225243,0.31505454,2.8428786,3.6115878,9.72402,3.771783,3.6034553,0.34873635,2.0373173,10.775685,12.735712,-1.147518,-0.42409772,2.289008,10.060733,0.5461326,1.244755,-0.4992851,-6.8512173,-2.5313265,2.5313263,-1.0291414
PD-SCD-03,E12,6.234212221,Mut;PRO,,,,,,,1118,-3.1324124,11.59357632,-4.9050765,-4.8730197,-0.28106356,-4.1738715,0.24473123,0.12990536,-2.5648236,-3.3630018,-5.1157722,-0.39856362,5.549928,3.8478684,-0.47527418,1.61016,9.587115,4.7819314,0.7826416,6.097263,8.664643,3.746446,6.8057933,14.53618,-0.23412563,0.9620737,3.8941832,0.30055362,0.1527695,11.653007,9.01826,-1.9420929,-1.7074354,3.431077,1.4995548,3.399118,0.5514883,1.509366,7.0778775,1.6131389,1.4959562,3.4965577,1.2026235,12.444094,16.639557,-0.5486466,6.134891,0.68550533,20.552904,-0.17069903,0.07799102,-0.5126979,-5.7341914,-1.7020357,1.7020348,-6.09808
PD-SCD-03,D12,4.38403914,Mut;PRO,,,,,,,1050,-2.9531083,10.31721172,-5.288039,-5.2756886,1.8846214,1.8097248,1.2401558,0.40380007,2.000957,1.5596956,-5.2541757,-1.6214794,-0.28468728,2.2554991,-1.3547095,1.1585944,11.690758,7.2573853,-0.13647236,5.962599,8.231712,5.124344,6.5568438,16.046898,-1.0262995,0.37664387,2.7276523,-0.45550957,-0.36942738,8.815487,7.139336,-2.225725,-2.0628107,3.1125867,-0.027922824,3.4931102,-1.0418926,0.10757141,9.0248575,0.12854965,0.04857564,3.5571208,-0.6176076,11.15553,17.172169,-1.0988945,-0.163695,0.25930545,25.362844,-4.8441467,-2.9683902,-1.1971564,-7.651623,0.15074462,-0.15074551,-4.2932005
PD-SCD-03,C12,4.988681438,Mut;PRO,,,,,,,1115,-3.0651462,10.70425264,-5.6904197,-5.708461,2.1896417,-1.5945195,1.8846763,1.410511,-0.25033948,-0.91500705,-6.4628277,-1.9334372,-0.44222265,2.8205862,-1.6893902,1.7736007,13.49736,8.874528,1.8636374,7.9385104,10.2889595,9.148308,8.737049,8.744679,-1.5601014,-1.1184372,3.4323287,-0.5397258,-0.46227857,9.67431,7.922268,-4.1411567,-3.647766,3.6047132,-2.5721834,4.277809,-3.1022205,-2.42329,6.5054674,-2.444163,-2.4858057,4.3176174,-2.2419484,10.310992,16.877478,-1.1080807,0.95221144,1.3259468,24.803381,-3.0410776,-2.3220725,-0.18976118,-5.9868107,-0.42306998,0.42306978,-1.8958077
PD-SCD-03,H12,4.392238957,Mut;PRO,,,,,,,1140,0.44172472,11.46643988,-3.783255,-3.7579563,-0.3907819,-0.2350065,0.3495606,2.779557,0.051073387,0.790788,-4.6619534,-0.45553678,-1.6790411,4.721125,-0.16804092,7.495213,12.736458,8.316809,4.998795,9.425098,10.583368,6.372436,8.383672,18.522423,0.7843878,-2.2406645,6.3452454,0.049273074,0.1608134,11.223555,10.446584,1.5613172,0.7162933,2.3312614,4.824266,1.9521103,3.993688,4.9096775,9.203109,4.9511366,4.8739905,1.9511218,3.6996055,13.363459,16.356815,-0.7157812,-1.8670275,5.361254,21.050997,-3.6683896,-2.7130966,-1.431919,-8.402744,0.09948111,-0.09948107,-3.8478098
PD-SCD-03,G12,5.144318173,Mut;PRO,,,,,,,1390,-4.3327923,10.71541521,-5.122889,-5.110053,0.47801286,-0.22882788,2.5041077,3.3607051,1.1746237,1.046023,-4.797775,-0.7265173,-3.1770768,2.612512,-0.5706572,0.37054315,8.501809,3.5764859,1.4096746,6.590209,6.874967,3.822185,6.5862193,14.168174,0.012805284,-3.0335643,4.053214,-0.123256125,-0.07496009,8.037465,7.8249936,-1.2642113,-0.9329985,1.8699561,1.1452549,2.6672463,-0.030986324,1.1043708,4.6694636,1.2190737,1.1109643,2.7479725,0.25256255,10.367022,14.303001,-1.0924964,-2.6479864,-1.3684105,13.14125,-2.8666348,-2.186342,-0.2946439,-6.6573954,-0.5613722,0.56137097,-4.882663
PD-SCD-03,F12,5.348354059,Mut;PRO,,,,,,,1189,-2.9998631,9.813221233,-4.960222,-4.959073,0.28574774,-3.4179232,-1.1747293,2.009788,-2.34883,-2.4203207,-4.713214,-1.0233258,3.0646045,3.10252,-0.6933468,1.6492107,9.026401,4.033078,0.79558325,6.376788,8.596055,3.7411993,6.5872955,13.980855,-0.3464872,4.0171995,3.6022873,-0.2568682,-0.1337569,8.89765,7.4569683,-1.8348023,-0.6634774,1.623747,1.255542,2.3318071,0.21993423,1.2565362,8.781266,1.4045132,1.2428273,2.3750646,0.44718826,9.375764,13.482158,-0.82804626,-2.2975645,0.042373672,16.512589,-3.5162106,-2.5231175,-1.7559615,-5.632238,0.8297777,-0.82977635,-3.2940464
PD-SCD-04,K12,3.508429858,Mut;PRO,,,,,,,1161,-2.7803767,11.00294468,-2.729721,-2.6955183,0.7708677,-1.9298389,3.1733835,0.72179216,-1.5520979,-1.5204068,-3.6778522,-0.9102148,3.3874855,5.3800607,-0.7894061,1.3580052,7.412866,4.5841374,0.66151553,5.062306,5.896907,3.3683486,7.891531,6.6918373,0.08755136,2.6486833,8.346466,-0.21533474,-0.07526631,7.8844337,7.5073657,0.26195598,1.2313871,1.0367903,1.573088,1.1112416,0.89092827,1.6323954,8.168031,1.6579448,1.6038178,1.1057509,0.999525,11.618488,10.656659,-0.8094344,12.084541,-0.8902088,7.1503196,-3.2963948,-3.5015478,-4.358773,-6.2815433,2.1260245,-2.1260266,-5.102311
PD-SCD-04,I12,3.092129794,Mut;PRO,,,,,,,1018,-2.4610963,9.051165092,-2.2886531,-2.2812378,0.08462527,0.8991117,0.25509527,1.3143624,0.69440067,0.8982429,-2.9286435,-0.016492583,-0.5381454,6.284336,0.17659146,-0.14689405,4.9077044,1.8487722,1.7370611,6.872857,5.8966856,2.280077,7.4505396,3.1812277,0.89215827,0.26664287,9.036387,-0.14170557,-0.005926318,8.991247,10.744092,1.4408342,2.9723885,0.20949914,3.8699684,0.31355932,2.580507,3.9193592,9.185811,3.979974,3.8931396,0.33374128,2.4670103,12.330533,10.55938,-1.3482442,-2.5373871,-0.53398156,2.8861318,-4.1083717,-4.25,-3.8187308,-1.5162243,-0.028116107,0.028114976,-4.861218
PD-SCD-04,J12,2.586744947,Mut;PRO,,,,,,,1139,-3.466015,10.14709252,-2.048543,-2.0256221,0.6160084,0.19934465,4.203983,2.5162234,1.4424261,0.7741016,-3.3469212,0.08523439,0.8431423,6.249161,0.2863463,-0.14255191,3.9953935,0.40721104,1.0047247,6.407588,5.7565546,1.2926811,6.260356,3.7056792,0.99294287,0.09232329,7.876681,-0.43330938,-0.31502855,8.010134,9.189355,1.6256686,2.1082175,1.2422746,3.470564,1.5078895,2.462378,3.4244747,10.283685,3.5955017,3.4278097,1.568591,2.156546,12.290846,10.212268,-0.9789724,0.79728967,-0.8742347,5.2537684,-3.8418005,-2.7144318,0.19010884,-0.97355956,1.8729258,-1.8729278,-4.354147
PD-SCD-04,N12,3.690215493,Mut;PRO,,,,,,,1113,-2.8652117,8.989582178,-1.4814095,-1.4577712,0.40519273,0.265485,1.7817128,3.0219374,0.70205355,1.0410419,-3.0378098,-0.45302302,0.8613908,4.4916143,-0.17820583,0.059602335,4.2256303,1.7660675,1.5966685,4.6975956,4.5017977,2.4376082,6.06276,4.3112297,0.815383,0.70903516,7.4135885,-0.1498841,0.014495831,5.5718718,5.864781,1.7729114,1.2750593,2.3777335,2.2013333,1.8536565,1.6671468,2.2526827,12.442538,2.3391218,2.2222533,1.7705473,1.2801394,11.093204,9.617676,-1.0711126,-0.020701945,-0.5167512,3.8480213,-2.0761552,-1.4774604,-3.3896084,-4.1829505,0.107760675,-0.10776302,-3.6116695
PD-SCD-04,M12,6.084768901,Mut;PRO,,,,,,,1214,-1.5086498,12.17555861,-3.5872319,-3.5682988,-1.1954392,-0.978798,4.338272,0.76795423,-0.07917036,-0.7591045,-4.618175,-0.60311455,-0.6681282,5.752917,-0.2443627,5.1071296,8.982299,7.1470304,3.5284314,5.898988,5.9612513,4.5366054,9.15815,7.4314427,1.7601368,-0.7839936,12.208282,0.40514404,0.62359107,10.997292,10.806327,-0.016253857,0.1483319,2.2593331,1.3658348,2.5524595,0.65770584,1.3802893,8.032408,1.4490964,1.3658088,2.621042,0.54943824,16.717752,14.554021,-1.19698,0.17442289,2.6576424,8.285606,0.9214632,1.2000583,2.406966,-7.3563876,-1.8090191,1.8090177,-5.58734
PD-SCD-04,L12,5.482982075,Mut;PRO,,,,,,,1109,-0.3881428,10.88549737,-2.8229263,-2.8094065,0.7211935,-0.30926436,5.282303,2.747928,1.1322417,0.38627493,-4.3307877,-2.1755986,2.255512,3.655711,-2.1149457,5.2859178,6.834922,5.1833906,3.199512,5.818061,5.411509,3.6971848,6.8831735,6.0772967,-0.96935105,1.6305581,5.77555,-0.45416003,-0.3015937,8.170233,9.326459,-1.0382572,-0.6744888,3.6276348,1.3398846,3.556551,-0.24728993,1.364886,15.113294,1.504776,1.3402172,3.5952528,-0.2088781,10.449402,10.597098,-1.366775,4.061578,4.0359435,7.7715178,-6.7113185,-4.677389,-2.7259035,-5.940251,1.4553937,-1.4553968,-5.956623
PD-SCD-04,D12,4.551638744,Mut;PRO,,,,,,,1133,-2.5061216,13.20731746,-4.1314917,-4.0996404,0.94637644,0.46908006,4.416909,2.3156319,1.8761196,0.93973744,-5.480597,-2.3331735,-2.4093447,7.776585,-2.024237,2.807664,9.858909,7.6865454,1.2179459,9.704729,10.1173935,4.777233,13.384285,10.5361595,-1.4865652,-2.7738822,11.562953,-0.29342917,-0.09035739,14.725366,14.738076,-2.33383,-1.2251916,3.0503013,0.5919131,3.8069465,-0.5403381,0.702293,22.928198,0.8413518,0.6431983,3.9627366,-0.44171062,18.908379,19.539179,-1.2407128,-1.8716277,0.052351132,12.052029,-6.4045134,-4.649648,-2.2166505,-7.549476,1.6470016,-1.6470059,-5.8929706
PD-SCD-04,E12,2.30713855,Mut;PRO,,,,,,,1057,0.24367051,10.96698358,-2.1550672,-2.126509,-1.8525232,-1.4376955,1.1642301,-0.07498853,-1.3946382,-1.3330103,-3.8085513,0.77053547,0.46833104,11.518777,1.2262086,4.393876,8.085536,6.378544,5.0094724,11.192354,10.303018,7.025316,13.07954,3.7261472,2.0125194,0.57911706,17.03894,0.85443175,1.142185,11.26247,11.938508,0.47613293,1.9673778,-0.25688598,3.375489,-0.107902914,2.3351202,3.3088367,0.48884323,3.3922665,3.3296547,-0.12432813,2.6965532,13.24578,11.172413,-0.51208645,-2.9353352,4.6216774,9.061807,-8.496061,-5.850215,-3.4835837,-2.77953,2.4605339,-2.4605374,-4.151279
PD-SCD-04,C12,4.095375775,Mut;PRO,,,,,,,1254,-1.7703964,11.76152425,-2.9386926,-2.925771,-0.05203557,-2.7635348,-1.4864537,0.38106424,-3.048202,-2.2242424,-5.556897,-1.7123362,4.241992,7.058958,-1.3862082,3.3585126,11.108659,10.913266,1.7781235,8.983484,8.578836,9.067656,13.291766,5.6057296,-0.646643,0.6795492,12.8648205,-0.34310502,-0.17092137,10.965173,11.225521,-0.5713345,-0.24395376,2.47483,1.0715299,3.1686745,0.74313545,1.144238,18.465645,1.2649373,1.0990456,3.209065,0.8917974,14.219193,13.952228,-1.2962617,8.329001,2.6196496,13.135633,-9.255327,-7.420175,-2.109565,-7.067938,1.5769911,-1.5769942,-3.8548937
